model,business,predicted,gemini_score
hyperpar_exp2,language tutoring service in Berlin,"Generate 3 domain names for this business. Business: language tutoring service in Berlin
Domains: language tutoring service in Berlin
Domains: language tutoring service in Berlin
Domains: language tutoring service in Berlin

Domains: language tutoring service in Berlin with a modern touch
Domains: language tutoring service in","```json
{
  ""languageBerlinTutoring.com"": {
    ""creativity"": 0.6,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""BerlinLanguageBoost.com"": {
    ""creativity"": 0.7,
    ""relevance"": 0.8,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""SprachschuleBerlin.com"": {
    ""creativity"": 0.4,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.77
  },
  ""languageTutoringServiceinBerlin.com"": {
    ""creativity"": 0.1,
    ""relevance"": 1.0,
    ""validity"": 1.0,
    ""overall"": 0.7
  },
  ""languageTutoringServicein.com"": {
    ""creativity"": 0.2,
    ""relevance"": 0.7,
    ""validity"": 1.0,
    ""overall"": 0.63
  }
}
```"
hyperpar_exp2,organic skincare brand in Paris,"Generate 3 domain names for this business. Business: organic skincare brand in Paris
Domains: organic skincare brand in Paris solutions
Domains: organic skincare brand in Paris solutions
Domains: organic skincare brand in Paris solutions

Domains: organic skincare brand in Dubai solutions
Domains: organic","```json
{
  ""organic-paris-skincare.com"": {
    ""creativity"": 0.6,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""parisorganicskin.com"": {
    ""creativity"": 0.7,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.87
  },
  ""biotifulparis.com"": {
    ""creativity"": 0.8,
    ""relevance"": 0.8,
    ""validity"": 1.0,
    ""overall"": 0.87
  },
  ""organic skincare brand in Dubai solutions"": {
    ""creativity"": 0.1,
    ""relevance"": 0.2,
    ""validity"": 0.0,
    ""overall"": 0.1
  },
  ""organic"": {
    ""creativity"": 0.1,
    ""relevance"": 0.5,
    ""validity"": 0.8, 
    ""overall"": 0.47
  }
}
```"
hyperpar_exp2,online bookstore in Toronto,"Generate 3 domain names for this business. Business: online bookstore in Toronto
Domains: [Domains for online bookstore in Toronto]
Domains: https://www.myofflin bookstore.co.uk
Domains: https://www.offlinestore.co.uk
Domains: https://offlinest","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.3,
  ""validity"": 0.2,
  ""overall"": 0.2
}
```"
hyperpar_exp2,AI-powered healthcare solution for elderly in rural areas in Dubai,"Generate 3 domain names for this business. Business: AI-powered healthcare solution for elderly in rural areas in Dubai
Domains:
1. AI-powered healthcare solution for elderly in rural areas in Dubai
2. AI-powered healthcare solution for elderly in rural areas in Dubai with a modern touch
3. AI-powered healthcare solution for elderly in rural areas in Dubai in","```json
{
  ""creativity"": 0.0,
  ""relevance"": 1.0,
  ""validity"": 0.0,
  ""overall"": 0.33
}
```"
hyperpar_exp2,environmental NGO in Toronto,"Generate 3 domain names for this business. Business: environmental NGO in Toronto
Domains: environmental NGO in Toronto
Domains: environmental NGO in Toronto solutions
Domains: environmental NGO in Toronto for everyone

Domains: environmental NGO in Toronto solutions
Domains: environmental NGO in Toronto solutions with a modern touch
Domains:","```json
{
  ""environmentalNGOtoronto.org"": {
    ""creativity"": 0.2,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.7
  },
  ""torontoenvironsolutions.org"": {
    ""creativity"": 0.6,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""greentoronto.org"": {
    ""creativity"": 0.7,
    ""relevance"": 0.8,
    ""validity"": 1.0,
    ""overall"": 0.83
  }
}
```"
hyperpar_exp2,real estate agency in Dubai,"Generate 3 domain names for this business. Business: real estate agency in Dubai
Domains: realestateagency in Dubai
Domains: realestateagency in Dubai solutions
Domains: realestateagency in Dubai business
","```json
{
  ""realestateagencyindubai.com"": {
    ""creativity"": 0.2,
    ""relevance"": 0.9,
    ""validity"": 0.9,
    ""overall"": 0.67
  },
  ""realestateagencyindubaisolutions.com"": {
    ""creativity"": 0.1,
    ""relevance"": 0.8,
    ""validity"": 0.8,
    ""overall"": 0.57
  },
  ""realestateagencyindubaibusiness.com"": {
    ""creativity"": 0.1,
    ""relevance"": 0.7,
    ""validity"": 0.7,
    ""overall"": 0.5
  }
}
```"
hyperpar_exp2,organic skincare brand in Toronto,"Generate 3 domain names for this business. Business: organic skincare brand in Toronto
Domains: organic skincare brand in Toronto
Domains: organic skincare brand in Toronto
Domains: organic skincare brand in Toronto

Domains: organic skincare brand in Toronto
Domains: organic skincare brand","```json
{
  ""organicTorontoSkin"": {
    ""creativity"": 0.6,
    ""relevance"": 0.9,
    ""validity"": 0.9,
    ""overall"": 0.8
  },
  ""TorontoOrganicSkincare"": {
    ""creativity"": 0.5,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.8
  },
  ""TheOrganicSkinCoToronto"": {
    ""creativity"": 0.7,
    ""relevance"": 0.8,
    ""validity"": 0.9,
    ""overall"": 0.8
  }
}
```"
hyperpar_exp2,vegan restaurant in Paris,"Generate 3 domain names for this business. Business: vegan restaurant in Paris
Domains: vegan restaurant in Paris
Domains: vegan restaurant in Paris
Domains: vegan restaurant in Paris solutions

Domains: vegan restaurant in Paris solutions for everyone

Domains: vegan restaurant in Paris solutions for modern customers

Domains","```json
{
  ""veganparis.com"": {
    ""creativity"": 0.6,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""parisveganfood.com"": {
    ""creativity"": 0.7,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.87
  },
  ""leveganparis.com"": {
    ""creativity"": 0.8,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.9
  },
  ""veganrestaurantinparis.com"": {
    ""creativity"": 0.1,
    ""relevance"": 1.0,
    ""validity"": 1.0,
    ""overall"": 0.7
  },
  ""veganrestaurantinparissolutionsforeveryone.com"": {
    ""creativity"": 0.2,
    ""relevance"": 0.8,
    ""validity"": 0.6,
    ""overall"": 0.53
  },
  ""veganrestaurantinparissolutionsformoderncustomers.com"": {
    ""creativity"": 0.2,
    ""relevance"": 0.7,
    ""validity"": 0.5,
    ""overall"": 0.47
  }
}
```"
hyperpar_exp2,investment firm in Berlin,"Generate 3 domain names for this business. Business: investment firm in Berlin
Domains: investment firm in Berlin
Domains: investment firm in Berlin solutions
Domains: investment firm in Berlin solutions for everyone
","```json
{
  ""investment-firm-berlin"": {
    ""creativity"": 0.2,
    ""relevance"": 0.9,
    ""validity"": 0.9,
    ""overall"": 0.67
  },
  ""berlin-investment-solutions"": {
    ""creativity"": 0.4,
    ""relevance"": 0.8,
    ""validity"": 0.9,
    ""overall"": 0.7
  },
  ""investberlin"": {
    ""creativity"": 0.7,
    ""relevance"": 0.9,
    ""validity"": 0.95,
    ""overall"": 0.85
  }
}
```"
hyperpar_exp2,vegan restaurant in Toronto,"Generate 3 domain names for this business. Business: vegan restaurant in Toronto
Domains: vegan restaurant in Toronto
Domains: vegan restaurant in Toronto solutions
Domains: vegan restaurant in Toronto for modern customers
","```json
{
  ""veganTorontoEats.com"": {
    ""creativity"": 0.6,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""TorontoVeganTable.com"": {
    ""creativity"": 0.7,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.87
  },
  ""ModernVeganTO.com"": {
    ""creativity"": 0.8,
    ""relevance"": 0.8,
    ""validity"": 1.0,
    ""overall"": 0.87
  }
}
```"
hyperpar_exp2,VR gaming center in San Francisco,"Generate 3 domain names for this business. Business: VR gaming center in San Francisco
Domains: VR gaming center in San Francisco
Domains: VR gaming center in San Francisco
Domains: VR gaming center in San Francisco
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 1.0,
  ""validity"": 0.0,
  ""overall"": 0.37
}
```"
hyperpar_exp2,fast-food chain in Paris,"Generate 3 domain names for this business. Business: fast-food chain in Paris
Domains: fast-food chain in Paris
Domains: fast-food chain in Paris
Domains: fast-food chain in Paris solutions

Domains: fast-food chain in Paris solutions
Domains: fast-food chain in Paris for","```json
{
  ""creativity"": 0.0,
  ""relevance"": 0.8,
  ""validity"": 0.2,
  ""overall"": 0.33
}
```"
hyperpar_exp2,personal finance advisory in San Francisco,"Generate 3 domain names for this business. Business: personal finance advisory in San Francisco
Domains: personal finance advisory in San Francisco
Domains: personal finance advisory in San Francisco
Domains: personal finance advisory in San Francisco
","```json
{
  ""creativity"": 0.0,
  ""relevance"": 1.0,
  ""validity"": 0.0,
  ""overall"": 0.33
}
```"
hyperpar_exp2,home decor shop in Singapore,"Generate 3 domain names for this business. Business: home decor shop in Singapore
Domains: home decor shop in Singapore
Domains: home decor shop in Singapore solutions
Domains: home decor shop in Singapore solutions

Domains: home decor shop in Singapore solutions
Domains: home decor shop in Singapore solutions
Domains:","```json
{
  ""domains"": [
    {
      ""domain"": ""sghomedecor.com"",
      ""creativity"": 0.6,
      ""relevance"": 0.9,
      ""validity"": 1.0,
      ""overall"": 0.83
    },
    {
      ""domain"": ""decorationsg.com"",
      ""creativity"": 0.7,
      ""relevance"": 0.9,
      ""validity"": 1.0,
      ""overall"": 0.87
    },
    {
      ""domain"": ""homesgstyle.com"",
      ""creativity"": 0.8,
      ""relevance"": 0.8,
      ""validity"": 1.0,
      ""overall"": 0.87
    }
  ]
}
```"
hyperpar_exp2,luxury watch retailer in New York,"Generate 3 domain names for this business. Business: luxury watch retailer in New York
Domains: luxury watch retailer in New York
Domains: luxury watch retailer in New York
Domains: luxury watch retailer in New York
","```json
{
  ""creativity"": 0.0,
  ""relevance"": 1.0,
  ""validity"": 0.0,
  ""overall"": 0.33
}
```"
hyperpar_exp2,car rental service in San Francisco,"Generate 3 domain names for this business. Business: car rental service in San Francisco
Domains: car rental service in San Francisco solutions
Domains: car rental service in San Francisco solutions
Domains: car rental service in San Francisco solutions
","```json
{
  ""creativity"": 0.0,
  ""relevance"": 0.7,
  ""validity"": 0.6,
  ""overall"": 0.43
}
```"
hyperpar_exp2,music label in San Francisco,"Generate 3 domain names for this business. Business: music label in San Francisco
Domains: music label in San Francisco
Domains: musiclabel San Francisco
Domains: musiclabel san francisco
","```json
{
  ""music label in San Francisco"": {
    ""creativity"": 0.1,
    ""relevance"": 0.8,
    ""validity"": 0.6,
    ""overall"": 0.5
  },
  ""musiclabel San Francisco"": {
    ""creativity"": 0.2,
    ""relevance"": 0.9,
    ""validity"": 0.7,
    ""overall"": 0.6
  },
  ""musiclabel san francisco"": {
    ""creativity"": 0.2,
    ""relevance"": 0.9,
    ""validity"": 0.7,
    ""overall"": 0.6
  }
}
```"
hyperpar_exp2,podcast production company in Paris,"Generate 3 domain names for this business. Business: podcast production company in Paris
Domains: podcast production company in Paris
Domains: podcast production company in Paris solutions
Domains: podcast production company in Paris solutions
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.3,
  ""overall"": 0.43
}
```"
hyperpar_exp2,home cleaning service in Dubai,"Generate 3 domain names for this business. Business: home cleaning service in Dubai
Domains: home cleaning service in Dubai solutions
Domains: home cleaning service in Dubai solutions
Domains: home cleaning service in Dubai solutions

Domains: home cleaning service in Dubai solutions
Domains: home cleaning service in Dubai solutions
Domains","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.6,
  ""overall"": 0.5
}
```"
hyperpar_exp2,ice cream parlor in London,"Generate 3 domain names for this business. Business: ice cream parlor in London
Domains: ice cream parlor in London
Domains: ice cream parlor in London
Domains: ice cream parlor in London with a modern touch

Domains: ice cream parlor in Paris
Domains: ice cream parlor in","```json
{
  ""Domains: ice cream parlor in London"": {
    ""creativity"": 0.1,
    ""relevance"": 0.8,
    ""validity"": 0.6,
    ""overall"": 0.5
  },
  ""Domains: ice cream parlor in Paris"": {
    ""creativity"": 0.2,
    ""relevance"": 0.2,
    ""validity"": 0.7,
    ""overall"": 0.36666666666666664
  },
  ""Domains: ice cream parlor in"": {
    ""creativity"": 0.0,
    ""relevance"": 0.5,
    ""validity"": 0.3,
    ""overall"": 0.26666666666666666
  },
  ""Domains: ice cream parlor in London with a modern touch"": {
    ""creativity"": 0.0,
    ""relevance"": 0.9,
    ""validity"": 0.4,
    ""overall"": 0.43333333333333335
  }
}
```"
hyperpar_exp2,mental health counseling service in Paris,"Generate 3 domain names for this business. Business: mental health counseling service in Paris
Domains: mental health counseling service in Paris
Domains: mental health counseling service in Paris
Domains: mental health counseling service in Paris

Domains: mental health counseling service in Dubai
Domains: mental health counseling service in Dubai
Domains","```json
{
  ""mentalhealthparis.com"": {
    ""creativity"": 0.6,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""parismentalwellness.com"": {
    ""creativity"": 0.7,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.87
  },
  ""espritparis.com"": {
    ""creativity"": 0.8,
    ""relevance"": 0.7,
    ""validity"": 1.0,
    ""overall"": 0.83
  },
  ""mentalhealthcounselingindubai.com"": {
    ""creativity"": 0.2,
    ""relevance"": 0.0,
    ""validity"": 1.0,
    ""overall"": 0.4
  }
}
```"
hyperpar_exp3,startup for pets in Singapore,"Generate 3 domain names for this business. Business: startup for pets in Singapore
Domains: pet startup for pets in Singapore
Domains: pet startup for pets in Singapore solutions
Domains: pet startup for pets in Singapore with a modern touch
","```json
{
  ""pet startup for pets in Singapore"": {
    ""creativity"": 0.1,
    ""relevance"": 0.8,
    ""validity"": 0.6,
    ""overall"": 0.5
  },
  ""pet startup for pets in Singapore solutions"": {
    ""creativity"": 0.1,
    ""relevance"": 0.7,
    ""validity"": 0.6,
    ""overall"": 0.46
  },
  ""pet startup for pets in Singapore with a modern touch"": {
    ""creativity"": 0.0,
    ""relevance"": 0.8,
    ""validity"": 0.4,
    ""overall"": 0.4
  }
}
```"
hyperpar_exp3,event planning company in Toronto,"Generate 3 domain names for this business. Business: event planning company in Toronto
Domains: 1. eventplanningcompany.domains.in Toronto
2. eventplanningbusiness.domain.in Toronto
3. eventplanning business with a modern touch in Toronto
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.7,
  ""validity"": 0.2,
  ""overall"": 0.33
}
```"
hyperpar_exp3,event planning company in New York,"Generate 3 domain names for this business. Business: event planning company in New York
Domains: 1. eventplanningcompany in New York
2. event planning company in New York for everyone
3. event planning business with a modern touch in New York
","```json
{
  ""eventplanningcompanyinNewYork"": {
    ""creativity"": 0.2,
    ""relevance"": 0.8,
    ""validity"": 0.0,
    ""overall"": 0.33
  },
  ""eventplanningcompanyinNewYorkforeveryone"": {
    ""creativity"": 0.1,
    ""relevance"": 0.7,
    ""validity"": 0.0,
    ""overall"": 0.27
  },
  ""eventplanningbusinesswithamoderntouchinNewYork"": {
    ""creativity"": 0.3,
    ""relevance"": 0.9,
    ""validity"": 0.0,
    ""overall"": 0.4
  }
}
```"
hyperpar_exp3,cybersecurity service provider in Tokyo,"Generate 3 domain names for this business. Business: cybersecurity service provider in Tokyo
Domains:
- domain 1: cybersevr@domain.co
- domain 2: cybersecurity service provider in Tokyo
- domain 3: cybersevr in Dubai
","```json
{
  ""domain1"": {
    ""creativity"": 0.6,
    ""relevance"": 0.8,
    ""validity"": 0.2,
    ""overall"": 0.53
  },
  ""domain2"": {
    ""creativity"": 0.1,
    ""relevance"": 0.9,
    ""validity"": 0.0,
    ""overall"": 0.33
  },
  ""domain3"": {
    ""creativity"": 0.4,
    ""relevance"": 0.3,
    ""validity"": 0.7,
    ""overall"": 0.47
  }
}
```"
hyperpar_exp3,micro-lending platform in Toronto,"Generate 3 domain names for this business. Business: micro-lending platform in Toronto
Domains: 1. micro-lending platform in Toronto | 2. micro-lending platform in Toronto for everyone | 3. micro-lending platform in Toronto with a modern touch
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.2,
  ""overall"": 0.3666666666666667
}
```"
hyperpar_exp3,investment firm in New York,"Generate 3 domain names for this business. Business: investment firm in New York
Domains: 1. investment firm in New York | 2. investment firm in London | 3. investment firm in Dubai
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.67,
  ""validity"": 0.33,
  ""overall"": 0.37
}
```"
hyperpar_exp3,youth development program in Toronto,"Generate 3 domain names for this business. Business: youth development program in Toronto
Domains: 1. youthdevelopmentprogram. domain
2. youthdevelopmentprogram in Toronto. domain
3. youth development program with a modern touch in Toronto
","```json
{
  ""youthdevelopmentprogram.domain"": {
    ""creativity"": 0.1,
    ""relevance"": 0.8,
    ""validity"": 0.0, 
    ""overall"": 0.3
  },
  ""youthdevelopmentprograminToronto.domain"": {
    ""creativity"": 0.0,
    ""relevance"": 0.9,
    ""validity"": 0.0,
    ""overall"": 0.3
  },
  ""youth development program with a modern touch in Toronto"": {
    ""creativity"": 0.0,
    ""relevance"": 0.7,
    ""validity"": 0.0,
    ""overall"": 0.23
  }
}
```"
hyperpar_exp3,organic skincare brand in Berlin,"Generate 3 domain names for this business. Business: organic skincare brand in Berlin
Domains: organic skincare brand in Berlin solutions: organic skincare brand in Paris solutions: organic skincare brand in London solutions: organic skincare brand in Dubai solutions: organic skincare brand in Dubai

Domains: organic sk","```json
{
  ""organicBerlinSkin"": {
    ""creativity"": 0.7,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.87
  },
  ""BerlinOrganicGlow"": {
    ""creativity"": 0.8,
    ""relevance"": 0.9,
    ""validity"": 1.0,
    ""overall"": 0.9
  },
  ""NaturallyBerlinSkin"": {
    ""creativity"": 0.6,
    ""relevance"": 0.8,
    ""validity"": 1.0,
    ""overall"": 0.8
  }
}
```"
hyperpar_exp3,luxury travel agency in Paris,"Generate 3 domain names for this business. Business: luxury travel agency in Paris
Domains: 1. luxurytravelagency. domain
2. luxurytravelagency in Paris domain
3. luxury travel agency with a modern touch in Paris domain
","```json
{
  ""luxurytravelagency.domain"": {
    ""creativity"": 0.2,
    ""relevance"": 0.8,
    ""validity"": 0.0, 
    ""overall"": 0.33
  },
  ""luxurytravelagency in Paris domain"": {
    ""creativity"": 0.1,
    ""relevance"": 0.7,
    ""validity"": 0.0,
    ""overall"": 0.27
  },
  ""luxury travel agency with a modern touch in Paris domain"": {
    ""creativity"": 0.0,
    ""relevance"": 0.6,
    ""validity"": 0.0,
    ""overall"": 0.2
  }
}
```"
hyperpar_exp3,film production house in San Francisco,"Generate 3 domain names for this business. Business: film production house in San Francisco
Domains: 1. filmproductionhouse. domain
2. filmproductionhouse. in San Francisco
3. film production house solutions
","```json
{
  ""filmproductionhouse.domain"": {
    ""creativity"": 0.2,
    ""relevance"": 0.8,
    ""validity"": 0.6,
    ""overall"": 0.53
  },
  ""filmproductionhouse.in San Francisco"": {
    ""creativity"": 0.1,
    ""relevance"": 0.7,
    ""validity"": 0.0, 
    ""overall"": 0.27
  },
  ""film production house solutions"": {
    ""creativity"": 0.3,
    ""relevance"": 0.9,
    ""validity"": 0.0,
    ""overall"": 0.4
  }
}
```"
hyperpar_exp3,educational game developer in Singapore,"Generate 3 domain names for this business. Business: educational game developer in Singapore
Domains: 1. game developer in Singapore domain
2. game developer in Singapore in 3-letter domain
3. game developer in Singapore for nonprofit

Domains: 3 domain names for this business in Singapore
Domains: game developer in Singapore in","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.7,
  ""overall"": 0.57
}
```"
hyperpar_exp3,food truck business in Singapore,"Generate 3 domain names for this business. Business: food truck business in Singapore
Domains: 1. food truck business in Singapore domain
2. food truck business in Singapore mobile app
3. food truck business in Singapore business
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.2,
  ""overall"": 0.4
}
```"
hyperpar_exp3,bakery and pastry shop in San Francisco,"Generate 3 domain names for this business. Business: bakery and pastry shop in San Francisco
Domains: 1. bakery and pastry shop in San Francisco
Domains: 2. bakery and pastry shop in San Francisco with a modern touch
Domains: 3. bakery and pastry shop in San Francisco with a cultural touch
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.7,
  ""validity"": 0.2,
  ""overall"": 0.33
}
```"
hyperpar_exp3,digital marketing agency in Tokyo,"Generate 3 domain names for this business. Business: digital marketing agency in Tokyo
Domains: 1. domain for digital marketing agency in Tokyo
2. domain for digital marketing agency in Paris
3. domain for digital marketing agency in London
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.9,
  ""overall"": 0.63
}
```"
hyperpar_exp3,cloud solutions provider in San Francisco,"Generate 3 domain names for this business. Business: cloud solutions provider in San Francisco
Domains: 1. cloud solutions provider in San Francisco
Domains: 2. cloud solutions provider in San Francisco with a modern touch
Domains: 3. cloud solutions provider in San Francisco with a global perspective
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.1,
  ""overall"": 0.3666666666666667
}
```"
hyperpar_exp3,food truck business in London,"Generate 3 domain names for this business. Business: food truck business in London
Domains:
1. food truck business in London domain
2. food truck business in London with a modern touch domain
3. food truck business in London for everyone domain
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.2,
  ""overall"": 0.37
}
```"
hyperpar_exp3,wedding photography business in New York,"Generate 3 domain names for this business. Business: wedding photography business in New York
Domains: 1. domain for wedding photography business in New York
2. domain for wedding photography business in Toronto
3. domain for wedding photography business in London

Domains: 3 domain names for wedding photography business in Paris
1. domain for wedding","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.8,
  ""validity"": 0.1,
  ""overall"": 0.33
}
```"
hyperpar_exp3,digital art marketplace in London,"Generate 3 domain names for this business. Business: digital art marketplace in London
Domains: 1. domain for this business in London
2. domain for this business in Dubai
3. domain for this business in Berlin
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.2,
  ""validity"": 0.9,
  ""overall"": 0.4
}
```"
hyperpar_exp3,university consultancy in Paris,"Generate 3 domain names for this business. Business: university consultancy in Paris
Domains: 1. university consultancy in Paris domain
Domains: 1. university consultancy in Paris for business
Domains: 1. university consultancy in Paris for individuals
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.9,
  ""overall"": 0.6333333333333333
}
```"
hyperpar_exp3,coding bootcamp in Dubai,"Generate 3 domain names for this business. Business: coding bootcamp in Dubai
Domains:
1. coding bootcamp in Dubai domain
2. coding bootcamp in Dubai for everyone
3. coding bootcamp in Dubai with a modern touch
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.7,
  ""overall"": 0.5666666666666667
}
```"
hyperpar_exp3,online bookstore in London,"Generate 3 domain names for this business. Business: online bookstore in London
Domains:
- https://domain.domain for this business
- https://domain.domain for this business in Singapore
- https://domain.domain for this business in Paris
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.9,
  ""overall"": 0.63
}
```"
hyperpar_exp3,language tutoring service in Dubai,"Generate 3 domain names for this business. Business: language tutoring service in Dubai
Domains: 1. domain names: tutoring service in Dubai
2. domain names: tutoring service in Dubai with a modern touch
3. domain names: tutoring service in Dubai for everyone
","```json
{
  ""creativity"": 0.3,
  ""relevance"": 0.9,
  ""validity"": 0.9,
  ""overall"": 0.7
}
```"
hyperpar_exp3,wedding photography business in San Francisco,"Generate 3 domain names for this business. Business: wedding photography business in San Francisco
Domains: 1. weddingphotography sanfrancisco
2. weddingphotography business
3. wedding photography business in San Francisco
","```json
{
  ""creativity"": 0.3,
  ""relevance"": 0.9,
  ""validity"": 0.9,
  ""overall"": 0.7
}
```"
hyperpar_exp3,digital art marketplace in Toronto,"Generate 3 domain names for this business. Business: digital art marketplace in Toronto
Domains: 1. domain for digital art marketplace in Toronto
2. domain for digital art marketplace in Toronto with a modern touch
3. domain for digital art marketplace with a global outreach in Toronto
","```json
{
  ""creativity"": 0.4,
  ""relevance"": 0.8,
  ""validity"": 0.9,
  ""overall"": 0.7
}
```"
hyperpar_exp3,fine dining restaurant in Paris,"Generate 3 domain names for this business. Business: fine dining restaurant in Paris
Domains: Paris fine dining restaurant domain names
","```json
{
  ""creativity"": 0.6,
  ""relevance"": 0.9,
  ""validity"": 0.9,
  ""overall"": 0.8
}
```"
hyperpar_exp3,online bookstore in Toronto,"Generate 3 domain names for this business. Business: online bookstore in Toronto
Domains:
- 3 domain names for this business in Toronto
- domestic domain for this business
- 3 innovative domain names for this business
- domestic domain for this business with a modern touch
- 3 domain names with a global reach for this business
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.9,
  ""overall"": 0.63
}
```"
hyperpar_exp3,food truck business in New York,"Generate 3 domain names for this business. Business: food truck business in New York
Domains: food truck business in New York
Domains: food truck business in London with a modern touch
Domains: food truck business in Dubai for everyone
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.1,
  ""validity"": 0.9,
  ""overall"": 0.3666666666666667
}
```"
hyperpar_exp3,home decor shop in New York,"Generate 3 domain names for this business. Business: home decor shop in New York
Domains:
1. home decor shop in New York
2. home decor shop in Paris
3. home decor shop in Tokyo
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.2,
  ""overall"": 0.4
}
```"
hyperpar_exp3,cloud solutions provider in Singapore,"Generate 3 domain names for this business. Business: cloud solutions provider in Singapore
Domains: cloud solutions provider in Singapore solutions
Domains: cloud solutions provider in Singapore with a global touch
Domains: cloud solutions provider in Singapore with a modern touch
","```json
{
  ""creativity"": 0.2,
  ""relevance"": 0.8,
  ""validity"": 0.1,
  ""overall"": 0.3666666666666667
}
```"
hyperpar_exp3,language tutoring service in Berlin,"Generate 3 domain names for this business. Business: language tutoring service in Berlin
Domains: 1. domain for language tutoring service in Berlin
2. domain for language tutoring service in Berlin with a modern touch
3. domain for language tutoring service in Berlin with a global reach
","```json
{
  ""creativity"": 0.3,
  ""relevance"": 0.9,
  ""validity"": 0.8,
  ""overall"": 0.6666666666666666
}
```"
hyperpar_exp3,organic skincare brand in Paris,"Generate 3 domain names for this business. Business: organic skincare brand in Paris
Domains: organic skincare brand in Paris solutions
Domains: organic skincare brand in Paris solutions for everyone
Domains: organic skincare brand in Paris solutions with a modern touch
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.6,
  ""validity"": 0.3,
  ""overall"": 0.33
}
```"
hyperpar_exp3,online bookstore in Toronto,"Generate 3 domain names for this business. Business: online bookstore in Toronto
Domains: 1. ontario.domains.com 2. onlinebookstore.ca 3. for this business, there are many options for domain names in Toronto
","```json
{
  ""creativity"": 0.5,
  ""relevance"": 0.8,
  ""validity"": 0.9,
  ""overall"": 0.73
}
```"
hyperpar_exp3,AI-powered healthcare solution for elderly in rural areas in Dubai,"Generate 3 domain names for this business. Business: AI-powered healthcare solution for elderly in rural areas in Dubai
Domains:
1. AI-powered healthcare solution for elderly in rural areas in Dubai
2. Solutions for elderly healthcare in Dubai
3. Solutions for elderly healthcare business in Dubai
","```json
{
  ""creativity"": 0.3,
  ""relevance"": 0.8,
  ""validity"": 0.7,
  ""overall"": 0.6
}
```"
hyperpar_exp3,environmental NGO in Toronto,"Generate 3 domain names for this business. Business: environmental NGO in Toronto
Domains: 1. environmental NGO in Toronto
2. environmental NGO in Toronto for business
3. environmental NGO in Toronto for nonprofit

For business: 3 domain names for environmental NGO in Toronto
For nonprofit: 3 domain names for environmental NGO in Toronto
","```json
{
  ""creativity"": 0.1,
  ""relevance"": 0.9,
  ""validity"": 0.2,
  ""overall"": 0.4
}
```"
